year,month,year_month,mode,day_type,table_type,route_key,route_name,avg_boardings,b_per_rev_hr,b_per_rev_mi,source_file
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,137,137.0,2935.0,19.25,1.28,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,151,151.0,1755.0,17.2,1.23,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,152,152.0,1531.0,20.74,1.45,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,153,153.0,2485.0,18.97,1.23,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,160,160.0,102.0,10.25,0.68,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,161,161.0,2702.0,22.53,1.47,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,162,162.0,1249.0,15.6,1.0,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,2,2.0,6938.0,27.43,2.71,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,25,25.0,6748.0,23.15,2.08,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,26,26.0,3877.0,23.05,1.82,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,27,27.0,2761.0,17.59,1.61,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,33,33.0,1763.0,14.7,1.49,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,4,4.0,8044.0,24.67,2.09,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,40,40.0,4278.0,21.95,1.83,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,402,402.0,1288.0,15.92,1.35,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,41,41.0,1557.0,14.14,1.38,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,46,46.0,6547.0,31.28,2.71,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,51,51.0,933.0,17.34,1.77,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,52,52.0,2239.0,20.12,1.7,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,54,54.0,5999.0,33.07,3.01,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,56,56.0,5749.0,21.51,1.68,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,63,63.0,4346.0,33.89,3.26,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,65,65.0,6134.0,27.16,2.51,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,73,73.0,4977.0,37.28,3.11,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,80,80.0,5097.0,22.73,1.75,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,82,82.0,12318.0,25.99,2.54,ref2751.pdf
2019,1,2019-01-01,Bus,Weekday,bus_route_daytype,85,85.0,6432.0,23.14,1.82,ref2751.pdf
2019,1,2019-01-01,METRORail,Weekday,rail_line_daytype,,,48629.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Weekday,rail_line_daytype,,,4372.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Weekday,rail_line_daytype,,,5567.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Saturday,rail_line_daytype,,,20454.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Saturday,rail_line_daytype,,,3251.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Saturday,rail_line_daytype,,,3510.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Sunday,rail_line_daytype,,,17931.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Sunday,rail_line_daytype,,,2672.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Sunday,rail_line_daytype,,,2836.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Weekday,rail_line_daytype,,,48629.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Weekday,rail_line_daytype,,,4372.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Weekday,rail_line_daytype,,,5567.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Saturday,rail_line_daytype,,,20454.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Saturday,rail_line_daytype,,,3251.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Saturday,rail_line_daytype,,,3510.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Sunday,rail_line_daytype,,,17931.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Sunday,rail_line_daytype,,,2672.0,,,ref2751.pdf
2019,1,2019-01-01,METRORail,Sunday,rail_line_daytype,,,2836.0,,,ref2751.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,137,137.0,3005.0,19.64,1.31,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,151,151.0,1861.0,18.19,1.3,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,152,152.0,1519.0,20.53,1.44,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,153,153.0,2564.0,19.05,1.23,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,160,160.0,95.0,9.55,0.64,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,161,161.0,2731.0,22.77,1.48,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,162,162.0,1267.0,15.82,1.02,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,2,2.0,7086.0,28.02,2.77,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,25,25.0,6993.0,23.99,2.15,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,26,26.0,3939.0,23.41,1.84,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,27,27.0,2855.0,18.19,1.66,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,33,33.0,1727.0,14.4,1.46,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,4,4.0,8304.0,25.39,2.16,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,40,40.0,4274.0,21.93,1.83,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,402,402.0,1364.0,16.85,1.43,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,41,41.0,1587.0,14.41,1.4,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,46,46.0,6584.0,31.45,2.72,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,51,51.0,942.0,17.54,1.79,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,52,52.0,2257.0,20.41,1.71,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,54,54.0,6293.0,34.16,3.1,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,56,56.0,5945.0,22.25,1.74,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,63,63.0,4387.0,34.02,3.29,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,65,65.0,6198.0,27.44,2.53,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,73,73.0,3399.0,30.76,,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,80,80.0,5221.0,23.28,1.79,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,82,82.0,12433.0,26.22,2.56,ref2752.pdf
2019,2,2019-02-01,Bus,Weekday,bus_route_daytype,85,85.0,6460.0,23.24,1.82,ref2752.pdf
2019,2,2019-02-01,METRORail,Weekday,rail_line_daytype,,,49752.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Weekday,rail_line_daytype,,,4692.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Weekday,rail_line_daytype,,,6387.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Saturday,rail_line_daytype,,,21971.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Saturday,rail_line_daytype,,,3389.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Saturday,rail_line_daytype,,,3773.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Sunday,rail_line_daytype,,,17946.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Sunday,rail_line_daytype,,,2741.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Sunday,rail_line_daytype,,,2918.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Weekday,rail_line_daytype,,,49752.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Weekday,rail_line_daytype,,,4692.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Weekday,rail_line_daytype,,,6387.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Saturday,rail_line_daytype,,,21971.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Saturday,rail_line_daytype,,,3389.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Saturday,rail_line_daytype,,,3773.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Sunday,rail_line_daytype,,,17946.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Sunday,rail_line_daytype,,,2741.0,,,ref2752.pdf
2019,2,2019-02-01,METRORail,Sunday,rail_line_daytype,,,2918.0,,,ref2752.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,137,137.0,2935.0,19.19,1.28,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,151,151.0,1817.0,17.75,1.27,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,152,152.0,1482.0,20.04,1.4,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,153,153.0,2367.0,17.59,1.13,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,160,160.0,93.0,9.36,0.62,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,161,161.0,2629.0,21.92,1.43,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,162,162.0,1247.0,15.57,1.0,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,2,2.0,7093.0,28.04,2.77,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,25,25.0,6656.0,22.84,2.05,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,26,26.0,3768.0,22.4,1.76,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,27,27.0,2939.0,18.72,1.71,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,33,33.0,1722.0,14.35,1.45,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,4,4.0,7940.0,24.28,2.06,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,40,40.0,4094.0,21.0,1.75,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,402,402.0,1323.0,16.34,1.38,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,41,41.0,1634.0,14.84,1.44,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,46,46.0,6535.0,31.22,2.7,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,50,50.0,2705.0,18.39,1.53,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,51,51.0,865.0,16.1,1.64,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,52,52.0,2066.0,18.67,1.57,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,54,54.0,5553.0,30.14,2.74,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,56,56.0,5740.0,21.48,1.68,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,63,63.0,4106.0,31.84,3.08,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,65,65.0,6046.0,26.77,2.47,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,73,73.0,4776.0,35.05,2.92,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,80,80.0,4650.0,20.74,1.6,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,82,82.0,12157.0,25.63,2.51,ref2753.pdf
2019,3,2019-03-01,Bus,Weekday,bus_route_daytype,85,85.0,6203.0,22.32,1.75,ref2753.pdf
2019,3,2019-03-01,METRORail,Weekday,rail_line_daytype,,,50071.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Weekday,rail_line_daytype,,,4829.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Weekday,rail_line_daytype,,,6577.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Saturday,rail_line_daytype,,,23100.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Saturday,rail_line_daytype,,,3454.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Saturday,rail_line_daytype,,,3924.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Sunday,rail_line_daytype,,,17502.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Sunday,rail_line_daytype,,,2772.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Sunday,rail_line_daytype,,,2819.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Weekday,rail_line_daytype,,,50071.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Weekday,rail_line_daytype,,,4829.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Weekday,rail_line_daytype,,,6577.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Saturday,rail_line_daytype,,,23100.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Saturday,rail_line_daytype,,,3454.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Saturday,rail_line_daytype,,,3924.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Sunday,rail_line_daytype,,,17502.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Sunday,rail_line_daytype,,,2772.0,,,ref2753.pdf
2019,3,2019-03-01,METRORail,Sunday,rail_line_daytype,,,2819.0,,,ref2753.pdf
2019,4,2019-04-01,Bus,Weekday,bus_route_daytype,33,33,1721.0,14.35,1.45,ref2754.pdf
2019,4,2019-04-01,Bus,Weekday,bus_route_daytype,40,40,4338.0,22.26,1.86,ref2754.pdf
2019,4,2019-04-01,Bus,Weekday,bus_route_daytype,41,41,1747.0,15.87,1.54,ref2754.pdf
2019,4,2019-04-01,Bus,Weekday,bus_route_daytype,46,46,6718.0,32.09,2.78,ref2754.pdf
2019,4,2019-04-01,Bus,Weekday,bus_route_daytype,50,50,2773.0,18.85,1.57,ref2754.pdf
2019,4,2019-04-01,Bus,Weekday,bus_route_daytype,51,51,907.0,16.89,1.72,ref2754.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,137,137,3121.0,20.4,1.36,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,151,151,1824.0,17.82,1.28,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,152,152,1586.0,21.44,1.5,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,153,153,2611.0,19.4,1.25,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,160,160,99.0,10.0,0.67,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,161,161,,,1.52,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,162,162,1306.0,16.3,1.05,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,2,2,7294.0,28.84,2.85,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,25,25,6515.0,22.35,2.01,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,26,26,4035.0,23.98,1.89,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,27,27,2934.0,18.69,1.71,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,4,4,7796.0,23.84,2.03,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,40,40,4365.0,22.39,1.87,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,402,402 Bellaire Quickline,1322.0,16.33,1.38,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,41,41,1608.0,14.6,1.42,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,46,46,6869.0,32.81,2.84,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,50,50,2830.0,19.24,1.6,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,51,51,936.0,17.43,1.78,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,52,52,2212.0,20.0,1.68,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,54,54,6422.0,34.86,3.17,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,56,56,5900.0,22.08,1.72,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,63,63,4649.0,36.05,3.49,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,65,65,6396.0,28.32,2.61,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,73,73,4890.0,35.89,2.99,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,80,80,5117.0,22.82,1.76,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,82,82,12774.0,26.94,2.63,ref2755.pdf
2019,5,2019-05-01,Bus,Weekday,bus_route_daytype,85,85,6578.0,23.66,1.86,ref2755.pdf
2019,5,2019-05-01,METRORail,Weekday,rail_line_daytype,,,4993.0,,,ref2755.pdf
2019,5,2019-05-01,METRORail,Saturday,rail_line_daytype,,,3869.0,,,ref2755.pdf
2019,5,2019-05-01,METRORail,Weekday,rail_line_daytype,,,4993.0,,,ref2755.pdf
2019,5,2019-05-01,METRORail,Saturday,rail_line_daytype,,,3869.0,,,ref2755.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,137,137,3024.0,19.77,1.32,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,151,151,1812.0,17.7,1.27,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,152,152,1599.0,21.61,1.51,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,153,153,2169.0,16.11,1.04,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,160,160,83.0,8.36,0.56,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,161,161,2906.0,24.23,1.58,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,162,162,1213.0,15.15,0.98,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,2,2,6836.0,27.03,2.67,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,25,25,6234.0,21.39,1.92,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,26,26,3825.0,22.74,1.79,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,27,27,2898.0,18.46,1.69,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,33,33,1779.0,14.83,1.5,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,4,4,7356.0,22.5,1.91,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,40,40,4041.0,20.73,1.73,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,402,402,1230.0,15.2,1.29,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,41,41,1553.0,14.1,1.37,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,46,46,6464.0,30.88,2.67,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,50,50,2585.0,17.57,1.46,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,51,51,848.0,15.78,1.61,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,52,52,2012.0,18.19,1.53,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,54,54,5732.0,31.11,2.83,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,56,56,5832.0,21.82,1.7,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,63,63,4133.0,32.05,3.1,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,65,65,5742.0,25.43,2.35,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,73,73,4242.0,31.13,2.59,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,80,80,4393.0,19.59,1.51,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,82,82,12061.0,25.43,2.49,ref2757.pdf
2019,7,2019-07-01,Bus,Weekday,bus_route_daytype,85,85,6312.0,22.71,1.78,ref2757.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,137,137.0,3196.0,20.89,1.4,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,151,151.0,1946.0,19.01,1.36,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,152,152.0,1734.0,23.44,1.64,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,153,153.0,2480.0,18.43,1.19,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,160,160.0,95.0,9.56,0.64,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,161,161.0,3005.0,25.06,1.63,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,162,162.0,1246.0,15.56,1.0,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,2,2.0,7343.0,29.03,2.87,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,25,25.0,6735.0,23.11,2.08,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,26,26.0,3965.0,23.57,1.86,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,27,27.0,2917.0,18.58,1.7,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,33,33.0,1781.0,14.85,1.5,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,4,4.0,8195.0,25.06,2.13,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,40,40.0,4226.0,21.68,1.81,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,402,402.0,1312.0,16.21,1.37,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,41,41.0,1703.0,15.46,1.5,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,46,46.0,6696.0,31.98,2.77,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,51,51.0,872.0,16.24,1.66,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,52,52.0,2158.0,19.5,1.64,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,54,54.0,6187.0,33.59,3.05,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,56,56.0,6126.0,22.92,1.79,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,63,63.0,4434.0,34.38,3.33,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,65,65.0,6258.0,27.71,2.56,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,73,73.0,4649.0,34.12,2.84,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,80,80.0,4852.0,21.64,1.67,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,82,82.0,12734.0,26.85,2.63,ref2758.pdf
2019,8,2019-08-01,Bus,Weekday,bus_route_daytype,85,85.0,6497.0,23.37,1.83,ref2758.pdf
2019,8,2019-08-01,METRORail,Weekday,rail_line_daytype,,,50794.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Weekday,rail_line_daytype,,,5298.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Weekday,rail_line_daytype,,,6494.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Saturday,rail_line_daytype,,,22285.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Saturday,rail_line_daytype,,,4302.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Saturday,rail_line_daytype,,,4324.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Sunday,rail_line_daytype,,,18362.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Sunday,rail_line_daytype,,,3461.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Sunday,rail_line_daytype,,,3180.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Weekday,rail_line_daytype,,,50794.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Weekday,rail_line_daytype,,,5298.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Weekday,rail_line_daytype,,,6494.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Saturday,rail_line_daytype,,,22285.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Saturday,rail_line_daytype,,,4302.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Saturday,rail_line_daytype,,,4324.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Sunday,rail_line_daytype,,,18362.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Sunday,rail_line_daytype,,,3461.0,,,ref2758.pdf
2019,8,2019-08-01,METRORail,Sunday,rail_line_daytype,,,3180.0,,,ref2758.pdf
2019,9,2019-09-01,Bus,Weekday,bus_route_daytype,137,137,3254.0,21.29,1.42,ref2759.pdf
2019,9,2019-09-01,Bus,Weekday,bus_route_daytype,151,151,2066.0,20.25,1.45,ref2759.pdf
2019,9,2019-09-01,Bus,Weekday,bus_route_daytype,152,152,1821.0,24.61,1.72,ref2759.pdf
2019,9,2019-09-01,Bus,Weekday,bus_route_daytype,153,153,2863.0,21.27,1.37,ref2759.pdf
2019,9,2019-09-01,Bus,Weekday,bus_route_daytype,160,160,86.0,8.63,0.59,ref2759.pdf
2019,9,2019-09-01,Bus,Weekday,bus_route_daytype,161,161,3041.0,25.36,1.68,ref2759.pdf
2019,9,2019-09-01,Bus,Weekday,bus_route_daytype,162,162,1254.0,15.65,1.03,ref2759.pdf
2019,9,2019-09-01,Bus,Weekday,bus_route_daytype,2,2,7676.0,30.35,3.0,ref2759.pdf
